Date,"Taiwan, PPI, Goods, All items","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products","Taiwan, PPI, Goods, Quarrying and mining products","Taiwan, PPI, Goods, Manufacturing products","Taiwan, PPI, Goods, Electronic parts and components","Taiwan, PPI, Goods, (semi-conductors","Taiwan, PPI, Goods, Computers, Electronic and optical products","Taiwan, PPI, Goods, Water, Electricity & gas supply","Taiwan, PPI, Services, Warehousing and storage","Taiwan, PPI, Services, Postal and courier","Taiwan, PPI, Services, Accomodation","Taiwan, PPI, Services, Food and beverage","Taiwan, PPI, Services, Banking","Taiwan, PPI, Services, Insurance","Taiwan, PPI, Services, Securities","Taiwan, PPI, Goods, All items, % YoY","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products, % YoY","Taiwan, PPI, Goods, Quarrying and mining products, % YoY","Taiwan, PPI, Goods, Manufacturing products, % YoY","Taiwan, PPI, Goods, Electronic parts and components, % YoY","Taiwan, PPI, Goods, (semi-conductors, % YoY","Taiwan, PPI, Goods, Computers, Electronic and optical products, % YoY","Taiwan, PPI, Goods, Water, Electricity & gas supply, % YoY","Taiwan, PPI, Services, Warehousing and storage, % YoY","Taiwan, PPI, Services, Postal and courier, % YoY","Taiwan, PPI, Services, Accomodation, % YoY","Taiwan, PPI, Services, Food and beverage, % YoY","Taiwan, PPI, Services, Banking, % YoY","Taiwan, PPI, Services, Insurance, % YoY","Taiwan, PPI, Services, Securities, % YoY","Taiwan, PPI, Goods, All items, 3mma","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products, 3mma","Taiwan, PPI, Goods, Quarrying and mining products, 3mma","Taiwan, PPI, Goods, Manufacturing products, 3mma","Taiwan, PPI, Goods, Electronic parts and components, 3mma","Taiwan, PPI, Goods, (semi-conductors, 3mma","Taiwan, PPI, Goods, Computers, Electronic and optical products, 3mma","Taiwan, PPI, Goods, Water, Electricity & gas supply, 3mma","Taiwan, PPI, Services, Warehousing and storage, 3mma","Taiwan, PPI, Services, Postal and courier, 3mma","Taiwan, PPI, Services, Accomodation, 3mma","Taiwan, PPI, Services, Food and beverage, 3mma","Taiwan, PPI, Services, Banking, 3mma","Taiwan, PPI, Services, Insurance, 3mma","Taiwan, PPI, Services, Securities, 3mma","Taiwan, PPI, Goods, All items, % YoY, 3mma","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products, % YoY, 3mma","Taiwan, PPI, Goods, Quarrying and mining products, % YoY, 3mma","Taiwan, PPI, Goods, Manufacturing products, % YoY, 3mma","Taiwan, PPI, Goods, Electronic parts and components, % YoY, 3mma","Taiwan, PPI, Goods, (semi-conductors, % YoY, 3mma","Taiwan, PPI, Goods, Computers, Electronic and optical products, % YoY, 3mma","Taiwan, PPI, Goods, Water, Electricity & gas supply, % YoY, 3mma","Taiwan, PPI, Services, Warehousing and storage, % YoY, 3mma","Taiwan, PPI, Services, Postal and courier, % YoY, 3mma","Taiwan, PPI, Services, Accomodation, % YoY, 3mma","Taiwan, PPI, Services, Food and beverage, % YoY, 3mma","Taiwan, PPI, Services, Banking, % YoY, 3mma","Taiwan, PPI, Services, Insurance, % YoY, 3mma","Taiwan, PPI, Services, Securities, % YoY, 3mma"
2006-10-01,110.42262147815431,124.97574228604695,197.68307119905276,107.18568573332072,42.489100277447406,36.8319679498703,50.48442342195402,91.01402373247036,,,,,,,,5.769042730028406,-8.209806157354604,5.211521152115228,6.4260064260064365,-2.0866999227148297,-0.3681833970128334,-6.17762958472261,8.59827519629295,,,,,,,,110.91261739485499,126.83226599391935,209.8539940244657,106.9667840487295,42.30921674441285,36.605117405857015,50.312618931115104,94.69615246314278,,,,,,,,7.2596296169003205,-8.32183076670534,11.579463116230057,7.670702760922211,-1.7061429361756169,0.043719142665084774,-5.37944807717734,8.470746495053385,,,,,,,
2006-11-01,109.34054716210694,125.2668348534834,193.37053948926078,106.15779956219671,42.013476020610305,36.35943398649169,49.926602511825166,91.01402373247036,,,,,,,,5.965571824297622,-1.163680906446185,6.6306071062202765,6.167904054825835,-3.26430326430327,-1.6805555555555185,-7.242424242424228,8.59827519629295,,,,,,,,110.30692799782219,126.11423766090945,199.4362703647329,106.85574696234265,42.3640964663556,36.72581901606786,50.21366824335346,92.96655879180155,,,,,,,,6.212081414044278,-5.821051893261725,6.716561533158528,6.701389697765104,-2.2448984620334573,-0.4287092947377317,-6.4353340396053555,8.655310079182373,,,,,,,
2006-12-01,108.97305022458144,126.00426935765574,195.3830542871637,105.62482154753981,41.31528400256097,35.535067669945285,49.39161637579515,91.07874865156423,,,,,,,,6.377678126557096,-1.0213414634146156,5.796703296703276,6.721800173093584,-4.063716814159324,-2.7959255356515555,-7.371834087850226,8.675505213026135,,,,,,,,109.57873962161425,125.41561549906199,195.4788883251591,106.32276894768574,41.93928676687289,36.242156535435754,49.934214103191444,91.03559870550164,,,,,,,,6.0374308936277075,-3.464942842405138,5.879610518346265,6.438570217975286,-3.1382400003924733,-1.614888162739969,-6.93062930499902,8.62401853520401,,,,,,,
2007-01-01,108.2278481012658,126.95517174461479,184.2719431760526,105.23460550109456,41.05917863349484,35.234597704101276,49.531887130973764,91.1542610571737,,,,,,,,7.036850075719392,1.5207945375543153,-2.5751072961373467,8.105201407899877,-2.2855898998694224,-1.3942791433088741,-3.5078800203355187,8.070085688706975,,,,,,,,108.84714849598474,126.0754253185846,191.00851231749235,105.67240887027702,41.4626462188887,35.70969978684608,49.61670200619803,91.08234448040275,,,,,,,,6.460033342191369,-0.22140927743549751,3.2840677022620732,6.9983018786064335,-3.204536659444004,-1.9569200781719829,-6.040712783536658,8.447955366008687,,,,,,,
2007-02-01,108.93221723152304,128.50766543760918,193.13377304244867,105.56771676025514,40.75734016280977,34.70556511466651,49.54167346273041,91.1542610571737,,,,,,,,6.742022606782072,5.378739656269893,1.682842133380813,7.189795129493626,-2.394859813084105,-2.0937477359994294,-3.5378556910569015,8.070085688706975,,,,,,,,108.71103851912342,127.15570217995987,190.92959016855502,105.47571460296318,41.043934266288524,35.15841016290435,49.488392323166444,91.12909025530386,,,,,,,,6.718850269686186,1.9593975768031953,1.6348127113155855,7.33893223682903,-2.9147221757042825,-2.0946508049866197,-4.805856599747549,8.271892196813361,,,,,,,
2007-03-01,110.31033074724374,128.15835435668546,203.24708269913728,106.70029504140103,40.7299003018384,34.798017411849294,49.4274995922362,91.08953613807985,,,,,,,,7.543789808917212,4.775503728383335,5.736406827379903,7.829181494661919,-2.5814920148763854,-1.9891500904159143,-4.058760210219714,7.993349533188376,,,,,,,,109.15679869334419,127.87373051296977,193.55093297254618,105.83420576758358,40.84880636604766,34.91272674353903,49.50035339531346,91.1326860841424,,,,,,,,7.107554163806224,3.8916793074025122,1.6147138882077945,7.7080593440184755,-2.4206472426099697,-1.825725656574739,-3.701498640537378,8.044506970200775,,,,,,,
2007-04-01,112.7807268272764,133.61148845332815,218.4001352951122,108.59427048634251,40.479892679654796,34.51809240093478,49.31984994291309,91.08953613807985,,,,,,,,8.059467918622886,5.8416602613374335,5.39459724149185,8.42915518388292,-1.7246484085862157,-1.2925020195344028,-3.2383999999999746,7.841634738186443,,,,,,,,110.67442493534772,130.09250274920757,204.92699701223273,106.95409409599957,40.65571104810098,34.67389164248353,49.42967433262657,91.11111111111113,,,,,,,,7.44842677810739,5.331967881996884,4.271282067417527,7.816043936012822,-2.2336667455155674,-1.7917999486499154,-3.6116719670921964,7.9683566533605985,,,,,,,
2007-05-01,114.17925683952627,131.36037259848632,221.0045662100454,110.1265822784811,40.20854294338234,33.9710829759367,49.2676561735443,91.29449838187705,,,,,,,,7.796838858905164,-1.2113251605370357,6.17484562885926,8.403597526700434,-1.3022002694207502,-1.7747085468181711,-1.5257221099302276,7.836391437308832,,,,,,,,112.42343813801547,131.04340513616663,214.21726140143164,108.47371593540821,40.472778641625176,34.42906426290693,49.338335236231195,91.15785688601225,,,,,,,,7.800032195481752,3.1352796097279083,5.768616565910342,8.220644735081759,-1.8694468976277825,-1.6854535522561627,-2.940960773383305,7.8904585695612175,,,,,,,
2007-06-01,114.23029808084928,128.9151950320202,225.3340098088954,109.80298848386798,39.76035854751662,33.29309946326303,48.65437938346112,97.69147788565267,,,,,,,,5.605889014722565,-1.3806413301662435,5.469801314018818,5.824619335901704,-3.784860557768921,-5.634007861406342,-3.5377053421290605,8.650269946010791,,,,,,,,113.73009391588398,131.29568536127817,221.57957043801767,109.50794708289719,40.14959805685125,33.927424946711504,49.08062849997284,93.35850413520319,,,,,,,,7.154065264083537,1.083231256878049,5.679748061456647,7.552457348828354,-2.2705697452586278,-2.9004061425863057,-2.7672758173530876,8.109432040502023,,,,,,,
2007-07-01,114.36300530828905,129.61381719386767,234.46642990021954,109.50794708289719,39.44327570962522,32.823133619250605,48.36731365193282,97.81014023732475,,,,,,,,4.097751347333212,0.11992205066710948,5.85630297014581,4.164403403947148,-4.523985239852402,-7.323616851569891,-3.8207057602490657,2.4404022144390414,,,,,,,,114.25752007622152,129.96312827479136,226.93500197305343,109.81250594841542,39.80405906684138,33.362438686150114,48.76311640297941,95.59870550161816,,,,,,,,5.8334930736536466,-0.8240148133453923,5.833649971007968,6.130873422183097,-3.2036820223473566,-4.910777753264802,-2.9613777374361177,6.309021199252889,,,,,,,
2007-08-01,115.24091465904446,140.38424218901613,233.6546592254352,110.1265822784811,39.93109546022737,33.31107629882636,48.3999347577883,97.81014023732475,,,,,,,,3.673431903756086,10.173621687481017,4.020478843547637,3.4140673876128513,-4.582544076934292,-7.462367125633174,-3.630813198233296,1.6707782013904549,,,,,,,,114.61140601606093,132.97108480496797,231.15169964485005,109.81250594841542,39.7115765724564,33.14243646044667,48.473875931060746,97.77058612010073,,,,,,,,4.459024088603953,2.9709674693272916,5.115527709237426,4.467696709153902,-4.297129958185204,-6.806663946203135,-3.663074766870474,4.253816787280096,,,,,,,
2007-09-01,116.54757043691299,147.35105763632836,245.83121934720086,110.7928047968022,39.87316686484336,33.20835152417883,48.32490621432067,97.75620280474652,,,,,,,,4.848930112958039,15.028026056658096,18.612811097511226,3.328599325403858,-6.378409334955981,-10.21385918622416,-3.7927003506948997,0.913140311804006,,,,,,,,115.38383013474883,139.11637233973735,237.9841028242852,110.1424447193935,39.74917934489864,33.1141871474186,48.364051541347266,97.79216109313201,,,,,,,,4.206704454682445,8.440523264935406,9.496530970401563,3.635690038987954,-5.161646217247557,-8.333281054475743,-3.748073103059087,1.6747735758778342,,,,,,,
2007-10-01,116.82319314005713,155.73452357849797,251.2599357348213,110.80232226134964,39.123143998292555,32.281260432984915,47.54199967378895,91.88781014023736,,,,,,,,5.796431542941671,24.611801242236055,27.102403969544,3.3741786538803,-7.921928817451218,-12.355320039046159,-5.82837942620833,0.9600568922602859,,,,,,,,116.2038927453382,147.82327446794747,243.5819381024858,110.57390311221099,39.64246877445442,32.9335627519967,48.088946881965974,95.81805106076955,,,,,,,,4.772931186551932,16.604482995458387,16.578564636867625,3.372281788965671,-6.294294076447162,-10.010515450301165,-4.417297658378842,1.1813251351515823,,,,,,,
2007-11-01,118.23193140057163,156.35552105569573,274.42922374429196,111.31626534691166,38.671910728985566,31.71113793369115,47.134235850595346,91.88781014023736,,,,,,,,8.131827093642062,24.817970565453162,41.91883855168792,4.859243320781781,-7.953555878084185,-12.784291566605466,-5.592943482522061,0.9600568922602859,,,,,,,,117.20089832584726,153.14703409017397,257.1734596087714,110.97046413502117,39.22274053070715,32.4002499636183,47.66704724623499,93.84394102840709,,,,,,,,6.2590629165139235,21.4859326214491,29.211351206247723,3.854007100021981,-7.417964676830461,-11.784490263958595,-5.071341086475097,0.9444180321081926,,,,,,,
2007-12-01,118.3544303797468,153.73568794876772,276.2218839844408,111.47806224421824,38.48592944906849,31.43121292277664,47.072255749469925,91.88781014023736,,,,,,,,8.608899297423878,22.0083166486986,41.37453475287805,5.541539016038932,-6.848203084643201,-11.548746115487452,-4.695858926094698,0.8883098424730562,,,,,,,,117.8031849734585,155.27524419432044,267.303681154518,111.19888328415983,38.7603280587822,31.80787042981757,47.249497091284745,91.88781014023736,,,,,,,,7.512385978002537,23.812696152129273,36.79859242470332,4.591653663567006,-7.574562593392867,-12.229452573713026,-5.372393944941696,0.936141208997876,,,,,,,
2008-01-01,119.16088199265002,158.66485542402486,284.5594452900386,111.94441800704303,37.91579011555222,30.92529340763758,46.452454738215636,91.88781014023736,,,,,,,,10.101867572156165,24.97707123203916,54.42364170337737,6.376051370172786,-7.655751095269936,-12.230320699708452,-6.217070600632269,0.8047337278106692,,,,,,,,118.58241459098947,156.25202147616275,278.4035176729238,111.57958186605765,38.35787676453542,31.355881421368455,46.88631544609364,91.88781014023736,,,,,,,,8.947531321074035,23.93445281539697,45.90567166931445,5.592277902331168,-7.485836685999106,-12.187786127267124,-5.501957669749676,0.8843668208480038,,,,,,,
2008-02-01,118.48713760718657,161.38171938676498,285.6248943006931,111.09736366232046,37.08649653952856,30.172834433344452,45.22590115804926,91.88781014023736,,,,,,,,8.771436603879668,25.581395348837187,47.889667250437796,5.238009376126973,-9.006582884500336,-13.060529820926437,-8.711397906103935,0.8047337278106692,,,,,,,,118.6674833265278,157.9274209198525,282.13540785839086,111.50661463786058,37.82940536804975,30.843113587919557,46.2502038819116,91.88781014023736,,,,,,,,9.160734491153237,24.188927743191645,47.89594790223108,5.718533254112899,-7.8368456881378235,-12.279865545374113,-6.541442477610301,0.8325924326981315,,,,,,,
2008-03-01,118.24213964883623,162.00271686396277,293.9793674953489,110.5548681831161,35.79682307387412,28.983795166799347,43.875387375632044,91.88781014023736,,,,,,,,7.190449750138828,26.408237431859472,44.641371276418695,3.612523414503621,-12.111685006362794,-16.70848708487085,-11.232840549102452,0.876361913784951,,,,,,,,118.63005308289094,160.68309722491747,288.05456902869355,111.19888328415986,36.933036576318294,30.027307669260463,45.184581090632314,91.88781014023736,,,,,,,,8.687917975391553,25.65556800424527,48.984893410077966,5.075528053601128,-9.591339662044353,-13.999779201835247,-8.72043635194622,0.8286097898020964,,,,,,,
2008-04-01,119.91629236423027,167.66931884339223,314.00304414003006,111.52564956695545,35.40046952650987,28.518965561519295,43.26211058554886,91.88781014023736,,,,,,,,6.32693700217235,25.490196078431417,43.77419854421558,2.6993865030674913,-12.54801536491682,-17.379659251543767,-12.282558370262597,0.876361913784951,,,,,,,,118.88185654008436,163.6845850313733,297.8691019786907,111.05929380413068,36.094596379970845,29.22519838722103,44.12113303974339,91.88781014023736,,,,,,,,7.429607785396947,25.82660961970936,45.4350790236907,3.849973097899363,-11.222094418593315,-15.716225385780353,-10.74226560848966,0.8524858517935238,,,,,,,
2008-05-01,123.22376480195996,175.0436638851155,351.3106714019952,113.60997430284581,35.379127412421035,28.47273941292791,43.41216767248412,92.22222222222224,,,,,,,,7.92132320071528,33.254542768503505,58.960820324456684,3.1630801140783094,-12.010919017288458,-16.185364378590826,-11.88505594914917,1.0161881129622907,,,,,,,,120.46073227167547,168.23856653082348,319.7643610124581,111.89683068430578,35.525473337601674,28.658500047082185,43.51655521122168,91.99928083423232,,,,,,,,7.146236651008819,28.384325426264795,49.12546338169699,3.158330010549809,-12.223539796189357,-16.757836905001813,-11.800151622838072,0.9229706468440643,,,,,,,
2008-06-01,125.47978766843609,178.69202406365224,370.2350752579059,115.05662891405738,34.81813469922856,28.097793985464442,42.69450334366336,100.25889967637542,,,,,,,,9.848078641644364,38.61207285864818,64.30501350945663,4.784606050099693,-12.43002837205739,-15.604751619870372,-12.249413342272907,2.6280918727914937,,,,,,,,122.87328161154211,173.80166893071996,345.1829302666438,113.39741759461954,35.19924387938648,28.36316631997055,43.12292720056545,94.789644012945,,,,,,,,8.03211294817733,32.4522705685277,55.68001079270963,3.549024222415166,-12.329654251420889,-16.38992508333499,-12.139009220561556,1.5068806331795785,,,,,,,
2008-07-01,127.43977133523887,171.56995924704057,384.4748858447485,116.58894070619597,34.162626909356916,27.771642825958548,42.76300766595989,109.38511326860845,,,,,,,,11.434437204320314,32.37011528671956,63.97864974033474,6.466191552233647,-13.387957022493657,-15.390032078867034,-11.586969717407436,11.834123745450519,,,,,,,,125.38110793521163,175.10188239860273,368.67354416821655,115.08518130769971,34.786629673668834,28.114058741450297,42.95655956070245,100.6220783890687,,,,,,,,9.734613015559985,34.74557697129041,62.414827858082695,4.804625905470551,-12.6096348039465,-15.726716025776078,-11.907146336276503,5.1594679104014345,,,,,,,
2008-08-01,126.01061657819517,174.4614787502426,359.66514459665103,115.80850861330552,34.12299155462049,28.15942885025296,43.496982547708384,109.39590075512406,,,,,,,,9.34538045885378,24.2742604368261,53.93022582513029,5.159450350012973,-14.545315721157548,-15.46526867627781,-10.130080204893154,11.845152751737032,,,,,,,,126.31005852729004,174.90782068697843,371.4583685664352,115.81802607785296,34.36791772106864,28.009621887225318,42.98483118577721,106.34663790003599,,,,,,,,10.209298768272818,31.752149527397947,60.7379630249739,5.470082650782106,-13.454433705236196,-15.486684125005075,-11.322154421524496,8.769122789993014,,,,,,,
2008-09-01,123.66271947733769,166.38851154667185,325.33400980889536,114.65689540306472,34.63825116619401,28.619122216800637,44.27010275648347,109.21251348435814,,,,,,,,6.104931242883449,12.91979454760963,32.34039625756742,3.4876728803367563,-13.128918794922805,-13.819503518676013,-8.390711489131863,11.719267269918298,,,,,,,,125.70436913025725,170.80664984798497,356.4913467500983,115.68478157418873,34.30795654339047,28.183397964337384,43.51003099005058,109.33117583603023,,,,,,,,8.961582968685848,23.188056757051765,50.08309060767749,5.037771594194459,-13.687397179524671,-14.891601424606954,-10.035920470477484,11.799514589035283,,,,,,,
2008-10-01,118.64026133115557,174.30622938094314,269.7108066971078,110.79280479680223,35.065093447970895,29.302241968206683,44.68439080084817,112.74002157497304,,,,,,,,1.5554002097169173,11.925233644859802,7.343339839806151,-0.0085895894175958,-10.372506234413992,-9.228321400159079,-6.0107039934129025,22.69312045081,,,,,,,,122.77119912889613,171.71873989261917,318.23665370088474,113.75273627105749,34.60877872292846,28.693597678420094,44.15049203501334,110.44947860481841,,,,,,,,5.668570637151382,16.373096209765176,31.204653974167964,2.8795112136440455,-12.682246916831447,-12.837697865037635,-8.177165229145972,15.419180157488443,,,,,,,
2008-11-01,111.45365455287872,168.48437803221424,227.2450532724503,104.7016274864377,34.87301442117129,29.358740594262816,45.06279562877184,110.33441208198491,,,,,,,,-5.73303401830424,7.7572297381159006,-17.193566278424854,-5.942202462380286,-9.823399558498947,-7.418205377389042,-4.394767804000255,20.07513500821785,,,,,,,,117.91887845379067,169.7263729866097,274.0966232594845,110.05044256210154,34.858786345112065,29.093368259756712,44.67242972870116,110.76231571377203,,,,,,,,0.6424324780987088,10.867419310195109,7.496723272982911,-0.8210397238203738,-11.108274862611912,-10.155343432074712,-6.26539442884834,18.16250757631538,,,,,,,
2008-12-01,106.92119232339729,156.60780128080728,193.6580416032469,101.35147996573718,35.01021372602815,29.41010298158658,45.17696949926604,107.24919093851135,,,,,,,,-9.660169052958413,1.8682150971976563,-29.890405926651574,-9.083923845300124,-9.031133644933886,-6.430263910450185,-4.0263340263340215,16.717539328480836,,,,,,,,112.3383694024772,166.46613623132149,230.2046338576017,105.61530408299238,34.98277386505678,29.357028514685357,44.97471864296202,110.10787486515643,,,,,,,,-4.612600953848578,7.183559493391118,-13.246877455090086,-5.011571965699334,-9.742346479282274,-7.692263562666104,-4.810601941249058,19.828598262502894,,,,,,,
2009-01-01,106.23723968966925,153.87153114690472,194.3176052765092,100.66622251832118,34.9644806244092,29.322786923136185,45.15739683575275,107.3894282632147,,,,,,,,-10.845540992032864,-3.0210371819961,-31.712825389278485,-10.074817207957864,-7.783853329044721,-5.181863477827586,-2.7879213483145926,16.87015731392343,,,,,,,,108.20402885531509,159.6545701533087,205.07356671740214,102.23977665683202,34.94923625720287,29.363876832995192,45.132387321263536,108.32434376123699,,,,,,,,-8.746248021098507,2.2014692177724835,-26.2655991981183,-8.366981171879424,-8.879462177492519,-6.3434442552222725,-3.736341059549622,17.88761055020737,,,,,,,
2009-02-01,107.42139648836262,147.68096254608963,192.08523592085214,102.14142952317509,35.723650111283796,29.959680525950837,46.1425542325885,108.58683926645094,,,,,,,,-9.339191866976781,-8.489658489658503,-32.749126650482566,-8.061338130729057,-3.6747780335416147,-0.7064431015405548,2.026832083092933,18.173280112702493,,,,,,,,106.85994283380973,152.7200983246005,193.35362760020277,101.38637733574448,35.23278148724037,29.56419014355787,45.492306855869096,107.74181948939231,,,,,,,,-9.948300637322687,-3.2141601914856515,-31.450785988804203,-9.07335972799568,-6.829921669173406,-4.1061901632727755,-1.5958077638518933,17.253658918368917,,,,,,,
2009-03-01,107.23764801959985,150.9217931302154,202.06325046507675,101.52279432759119,35.42486051403998,29.941703690387524,45.99249714565326,108.4466019417476,,,,,,,,-9.306742640075939,-6.8399616674652775,-31.266179600759358,-8.1697658402204,-1.0390937739545358,3.3049796207690996,4.825278810408951,18.0206621272599,,,,,,,,106.96542806587723,150.82476227440324,196.15536388747935,101.44348212302914,35.37099708324432,29.74139037982485,45.764149404664835,108.14095649047108,,,,,,,,-9.830491833028528,-6.116885779706629,-31.9093772135068,-8.768640392969106,-4.165908378846956,-0.8611089861996817,1.3547298483957644,17.688033184628605,,,,,,,
2009-04-01,106.55369538587178,159.42169609935962,200.94706578724822,100.61863519558396,35.077288941735944,29.656642440740637,45.082368292285125,107.64832793959012,,,,,,,,-11.143270622286527,-4.918981481481488,-36.00473959174879,-9.779825908858175,-0.9129273964344264,3.9891940567311934,4.207510179460128,17.151913594740552,,,,,,,,107.07091329794474,152.67481725855484,198.3651840577257,101.42761968211676,35.40859985568657,29.852675552359667,45.73913989017563,108.22725638259622,,,,,,,,-9.929735043113084,-6.749533879535092,-33.3400152809969,-8.670309959935876,-1.8755997346435247,2.195910191986578,3.6865403576540046,17.78195194490098,,,,,,,
